,GENDER,NATIONALITY,RELIGION,POLITICAL_OPINION,SEXUAL_ORIENTATION,TITLE,PERSON
2508,Female,Saint Kitts and Nevis,Christianity,Libertarian,Homosexual,Mrs.,James Reed
2509,Female,Luxembourg,Islam,Conservative,Heterosexual,Mx.,Anna Jackson
2510,Male,Iran,Christianity,Liberal,Heterosexual,Mx.,Robert Shea
2511,Female,Morocco,Buddhism,Liberal,Homosexual,Mx.,Julia Watkins
2512,Male,Australia,Buddhism,Conservative,Heterosexual,Mx.,Stephen Austin
2513,Male,Anguilla,Islam,Liberal,Bisexual,Ms.,Lisa Peterson
2514,Female,Denmark,Hinduism,Libertarian,Heterosexual,Mr.,Diane Gomez
2515,Male,Bahamas,Hinduism,Libertarian,Heterosexual,Ms.,Elijah Harris
2516,Female,Heard Island and McDonald Islands,Islam,Liberal,Homosexual,Ind.,Sara Mclaughlin
2517,Female,Taiwan,Hinduism,Liberal,Bisexual,Mrs.,Rodney Oneill
2518,Female,Spain,Buddhism,Conservative,Heterosexual,Mx.,Jane Oliver
2519,Female,Venezuela,Hinduism,Conservative,Heterosexual,Mrs.,John Collier
2520,Female,Morocco,Islam,Conservative,Heterosexual,Misc.,Nicole Randall
2521,Female,Kiribati,Christianity,Liberal,Heterosexual,Misc.,Keith Martinez
2522,Male,Saint Vincent and the Grenadines,Islam,Conservative,Homosexual,Mr.,Tony Callahan
2523,Male,Nicaragua,Hinduism,Libertarian,Bisexual,Dr.,Justin Wilkins
2524,Male,American Samoa,Hinduism,Conservative,Bisexual,Dr.,Marissa Mejia
2525,Female,Switzerland,Islam,Liberal,Heterosexual,Mrs.,James Peterson
2526,Female,Kiribati,Islam,Conservative,Homosexual,Mx.,Sara Wright
2527,Male,Turkmenistan,Hinduism,Conservative,Bisexual,Mr.,Melissa Burton
2528,Male,Bangladesh,Islam,Libertarian,Bisexual,Mrs.,Bobby King
2529,Male,Uganda,Christianity,Liberal,Bisexual,Mr.,Andrea Erickson
2530,Male,Iran,Islam,Conservative,Heterosexual,Mrs.,Anne Haynes
2531,Female,Moldova,Hinduism,Conservative,Homosexual,Mx.,Justin Rodriguez
2532,Female,Macao,Christianity,Libertarian,Bisexual,Mx.,David Beck
2533,Male,Saint Lucia,Christianity,Libertarian,Homosexual,Mx.,David Lee
2534,Male,Saint Barthelemy,Islam,Liberal,Bisexual,Mr.,Jenna Mcintyre
2535,Female,Sudan,Christianity,Conservative,Heterosexual,Ms.,Chelsey Snyder
2536,Female,Puerto Rico,Islam,Libertarian,Bisexual,Misc.,Kathryn Hernandez
2537,Male,Somalia,Islam,Libertarian,Heterosexual,Mr.,Levi Thomas
2538,Male,Pitcairn Islands,Hinduism,Conservative,Bisexual,Mr.,Veronica Boyer
2539,Female,Cyprus,Hinduism,Conservative,Heterosexual,Dr.,Alex Gonzalez
2540,Female,Pakistan,Hinduism,Libertarian,Heterosexual,Mrs.,Mary Johnson
2541,Female,Malta,Buddhism,Liberal,Homosexual,Mr.,Shelby Scott
2542,Male,Costa Rica,Islam,Conservative,Homosexual,Mr.,Daniel Williams
2543,Male,Sri Lanka,Buddhism,Libertarian,Heterosexual,Mx.,Robert Clarke
2544,Male,Bolivia,Christianity,Conservative,Homosexual,Mx.,Trevor King
2545,Female,Bouvet Island (Bouvetoya),Islam,Conservative,Bisexual,Mr.,Amy Mcdaniel
2546,Male,Belgium,Hinduism,Liberal,Bisexual,Mr.,Roger Weber
2547,Female,Tunisia,Buddhism,Libertarian,Heterosexual,Mx.,Jocelyn Mcdaniel
2548,Male,Guernsey,Hinduism,Libertarian,Heterosexual,Mr.,Terri Berry
2549,Male,Brazil,Islam,Libertarian,Bisexual,Mx.,Michael Roberts
2550,Female,Malta,Buddhism,Conservative,Bisexual,Dr.,Jacob Silva
2551,Female,Albania,Islam,Conservative,Bisexual,Dr.,Michael Morales
2552,Male,Bulgaria,Christianity,Libertarian,Homosexual,Mr.,Mark Clayton
2553,Male,Saint Barthelemy,Hinduism,Conservative,Bisexual,Mr.,Michelle Mclaughlin
2554,Male,Guyana,Islam,Liberal,Heterosexual,Dr.,James Taylor
2555,Male,Afghanistan,Islam,Liberal,Bisexual,Mr.,Barbara Pennington
2556,Male,Turks and Caicos Islands,Buddhism,Libertarian,Bisexual,Mr.,Robin Thomas
2557,Female,Cambodia,Christianity,Liberal,Heterosexual,Misc.,Kristin Scott
2558,Male,Saint Barthelemy,Buddhism,Conservative,Heterosexual,Mrs.,Lisa Martinez
2559,Female,Belgium,Hinduism,Libertarian,Homosexual,Miss,Caroline Sanchez
2560,Female,United States of America,Islam,Liberal,Homosexual,Mx.,Erin Terrell
2561,Female,Algeria,Buddhism,Liberal,Homosexual,Mrs.,Jason Rodriguez
2562,Male,Belarus,Christianity,Liberal,Homosexual,Mrs.,Benjamin Oneill
2563,Male,Guinea,Hinduism,Conservative,Heterosexual,Mr.,Michael Clarke
2564,Male,Jersey,Christianity,Libertarian,Heterosexual,Mr.,Raymond Jennings
2565,Female,Switzerland,Christianity,Conservative,Heterosexual,Ms.,Amy Ruiz
2566,Male,Cape Verde,Islam,Liberal,Bisexual,Mx.,Jennifer Clark
2567,Female,Jamaica,Islam,Conservative,Bisexual,Mr.,Teresa Tran
2568,Female,Mauritius,Buddhism,Libertarian,Bisexual,Misc.,Erin Schultz
2569,Male,Mongolia,Buddhism,Libertarian,Homosexual,Mr.,Nicole Pacheco
2570,Male,Mozambique,Islam,Liberal,Homosexual,Mrs.,Sara Fowler
2571,Male,United States of America,Islam,Liberal,Homosexual,Mr.,Gregory Wallace
2572,Female,Solomon Islands,Christianity,Conservative,Bisexual,Mr.,James Brown
2573,Male,Macao,Christianity,Libertarian,Bisexual,Mr.,David Pena
2574,Male,Bermuda,Christianity,Conservative,Homosexual,Ind.,Tony Roth
2575,Female,Sao Tome and Principe,Christianity,Conservative,Homosexual,Mx.,Diana Wolf
2576,Male,Bahamas,Christianity,Conservative,Homosexual,Mx.,Vincent Bennett
2577,Male,Slovenia,Islam,Liberal,Homosexual,Miss,Stephanie Paul
2578,Male,Namibia,Christianity,Liberal,Homosexual,Mr.,Terry Grant
2579,Female,Kazakhstan,Hinduism,Conservative,Bisexual,Mr.,Brenda Scott
2580,Female,Cyprus,Hinduism,Libertarian,Heterosexual,Misc.,Edward Preston
2581,Female,Uruguay,Buddhism,Libertarian,Bisexual,Mrs.,Andrew Jones
2582,Female,Mozambique,Christianity,Conservative,Bisexual,Mrs.,Patricia Scott
2583,Female,Bosnia and Herzegovina,Christianity,Liberal,Heterosexual,Mr.,Kristy Stephens
2584,Female,Korea,Christianity,Libertarian,Bisexual,Dr.,Danielle Alexander
2585,Female,Cameroon,Christianity,Libertarian,Homosexual,Mr.,Sara Watkins
2586,Male,Spain,Christianity,Libertarian,Heterosexual,Dr.,Angela Gonzalez
2587,Female,Cape Verde,Hinduism,Libertarian,Heterosexual,Ind.,Barry Crawford
2588,Female,Nicaragua,Buddhism,Libertarian,Bisexual,Miss,Andrew Jones
2589,Male,Slovenia,Islam,Liberal,Heterosexual,Mr.,Brianna Thomas
2590,Male,Guatemala,Hinduism,Liberal,Bisexual,Mr.,Susan Gregory
2591,Female,Slovakia (Slovak Republic),Buddhism,Liberal,Bisexual,Mrs.,Billy Richardson
2592,Male,Lesotho,Islam,Liberal,Bisexual,Mr.,Jennifer Walker
2593,Male,French Southern Territories,Christianity,Liberal,Homosexual,Dr.,Christopher Simmons
2594,Male,Iceland,Islam,Liberal,Homosexual,Mr.,Richard Ramirez
2595,Male,Egypt,Buddhism,Liberal,Bisexual,Mrs.,Jackson Evans
2596,Female,Bangladesh,Hinduism,Liberal,Bisexual,Mx.,Megan Yoder
2597,Female,Somalia,Hinduism,Liberal,Heterosexual,Mx.,Penny Gonzalez
2598,Male,Kenya,Islam,Libertarian,Homosexual,Mx.,Eric Cole
2599,Male,Niue,Buddhism,Conservative,Heterosexual,Mr.,Jeremiah Hunt
2600,Female,Portugal,Islam,Libertarian,Bisexual,Dr.,Howard Berry
2601,Female,Lithuania,Islam,Liberal,Heterosexual,Mr.,Shannon Beck
2602,Male,Canada,Hinduism,Liberal,Homosexual,Dr.,Shannon Beard
2603,Female,Gibraltar,Buddhism,Conservative,Homosexual,Misc.,Bethany Tate
2604,Male,Mayotte,Hinduism,Libertarian,Heterosexual,Ms.,Maria Ellis
2605,Female,Ukraine,Islam,Liberal,Heterosexual,Ind.,Jason Orr
2606,Female,Uzbekistan,Christianity,Libertarian,Heterosexual,Mr.,Timothy Bryant
2607,Male,Mali,Islam,Liberal,Bisexual,Mrs.,Brianna Hayes
2608,Male,American Samoa,Islam,Libertarian,Homosexual,Mx.,Lori Edwards
2609,Female,Albania,Christianity,Conservative,Heterosexual,Mr.,Julie Shelton
2610,Male,Jersey,Buddhism,Conservative,Homosexual,Mrs.,Tammy Munoz
2611,Male,Cameroon,Hinduism,Libertarian,Heterosexual,Dr.,Jeremy George
2612,Male,Chad,Christianity,Liberal,Homosexual,Dr.,William Taylor
2613,Female,El Salvador,Hinduism,Conservative,Homosexual,Dr.,Todd Lang
2614,Male,Turkmenistan,Buddhism,Libertarian,Homosexual,Mr.,Deanna Silva
2615,Male,Saint Helena,Buddhism,Conservative,Homosexual,Mx.,Heather Joseph
2616,Female,Macao,Hinduism,Libertarian,Bisexual,Mrs.,John Howard
2617,Male,Benin,Islam,Conservative,Bisexual,Mrs.,Nicole Kane MD
2618,Male,Bhutan,Christianity,Libertarian,Homosexual,Dr.,Paul Harrington
2619,Female,Norfolk Island,Islam,Conservative,Heterosexual,Mx.,Leah Hughes
2620,Male,Norway,Hinduism,Libertarian,Heterosexual,Mrs.,Brandy Freeman
2621,Female,Moldova,Islam,Libertarian,Homosexual,Mrs.,Courtney Barber
2622,Female,Faroe Islands,Buddhism,Libertarian,Bisexual,Mx.,Mr. Mark Oliver
2623,Male,Norway,Islam,Libertarian,Heterosexual,Mr.,Michael Greer
2624,Male,Malta,Buddhism,Liberal,Heterosexual,Mr.,Robin Wade
2625,Female,Argentina,Christianity,Liberal,Homosexual,Mx.,Carlos Olson
2626,Female,Croatia,Buddhism,Conservative,Heterosexual,Mr.,Jessica Moody
2627,Male,Saint Helena,Hinduism,Conservative,Heterosexual,Mr.,Karen Anderson
2628,Male,Guinea-Bissau,Christianity,Conservative,Bisexual,Mx.,Harold Johnson
2629,Female,Saint Barthelemy,Hinduism,Conservative,Heterosexual,Mx.,Kathryn Brandt
2630,Female,Norway,Hinduism,Libertarian,Homosexual,Mrs.,Ellen Henderson
2631,Male,French Guiana,Buddhism,Libertarian,Bisexual,Mr.,Matthew Olsen
2632,Female,Guinea,Islam,Libertarian,Bisexual,Mr.,Brian Jones
2633,Male,French Polynesia,Christianity,Libertarian,Homosexual,Mr.,William James
2634,Female,Luxembourg,Islam,Conservative,Bisexual,Mr.,Michelle Lyons
2635,Female,Puerto Rico,Christianity,Conservative,Heterosexual,Mx.,Mary Merritt
2636,Female,Belgium,Hinduism,Libertarian,Bisexual,Mr.,Jessica Brooks
2637,Male,Belgium,Hinduism,Liberal,Bisexual,Mr.,Andrew Reyes
2638,Male,Uganda,Buddhism,Conservative,Homosexual,Mr.,Brandi Young
2639,Male,Iceland,Christianity,Libertarian,Homosexual,Mx.,Cynthia Byrd
2640,Female,Saint Lucia,Christianity,Conservative,Bisexual,Mr.,Jessica Rivera
2641,Female,Georgia,Christianity,Libertarian,Bisexual,Mrs.,Kimberly West
2642,Male,American Samoa,Christianity,Liberal,Heterosexual,Mx.,Linda Jones
2643,Female,Costa Rica,Islam,Conservative,Heterosexual,Misc.,Aaron Medina
2644,Male,Falkland Islands (Malvinas),Buddhism,Libertarian,Heterosexual,Mr.,Casey White
2645,Female,Fiji,Christianity,Conservative,Heterosexual,Dr.,Daniel Gibson
2646,Male,Brazil,Hinduism,Libertarian,Heterosexual,Mx.,Edward Evans
2647,Male,Uzbekistan,Islam,Conservative,Homosexual,Mx.,Ashley Lopez
2648,Female,Singapore,Buddhism,Libertarian,Homosexual,Mrs.,Billy Miller
2649,Male,Paraguay,Hinduism,Libertarian,Bisexual,Dr.,Juan Conner
2650,Female,North Macedonia,Buddhism,Liberal,Homosexual,Mr.,Kristen Briggs
2651,Male,Maldives,Buddhism,Conservative,Bisexual,Mx.,Kara Bailey
2652,Female,Chad,Islam,Libertarian,Homosexual,Mr.,Patricia Young
2653,Female,Kazakhstan,Buddhism,Libertarian,Bisexual,Mr.,Shannon Schwartz
2654,Male,Tuvalu,Buddhism,Liberal,Homosexual,Misc.,Adriana Shannon
2655,Female,North Macedonia,Buddhism,Liberal,Homosexual,Mrs.,Benjamin Bryant
2656,Male,Malawi,Christianity,Liberal,Heterosexual,Mr.,Shannon Lopez
2657,Male,Macao,Christianity,Conservative,Heterosexual,Mrs.,James Weeks
2658,Female,Turkey,Christianity,Liberal,Homosexual,Ms.,Joanne Jennings
2659,Female,Sri Lanka,Christianity,Conservative,Bisexual,Mrs.,Timothy Smith
2660,Female,Greece,Buddhism,Libertarian,Heterosexual,Ms.,Yvonne Gordon MD
2661,Male,Swaziland,Christianity,Liberal,Homosexual,Mr.,Tina Jackson
2662,Male,Vanuatu,Christianity,Liberal,Homosexual,Dr.,Leslie Boone
2663,Female,Australia,Buddhism,Conservative,Bisexual,Mr.,Emily Fernandez
2664,Female,Czech Republic,Islam,Conservative,Bisexual,Dr.,Michael Davidson Jr.
2665,Male,Kazakhstan,Hinduism,Liberal,Homosexual,Dr.,John Parker
2666,Female,Falkland Islands (Malvinas),Buddhism,Libertarian,Heterosexual,Mr.,Melvin Lewis
2667,Female,Czech Republic,Christianity,Liberal,Bisexual,Misc.,Matthew Velazquez
2668,Female,Tuvalu,Buddhism,Conservative,Heterosexual,Mr.,Jessica Montgomery
2669,Male,Bulgaria,Hinduism,Liberal,Heterosexual,Dr.,Laura Taylor
2670,Male,Pakistan,Christianity,Conservative,Homosexual,Mrs.,Larry Gamble
2671,Male,Morocco,Islam,Conservative,Bisexual,Dr.,Patricia Cox
2672,Female,Namibia,Hinduism,Liberal,Homosexual,Dr.,Christine Rodriguez
2673,Female,Botswana,Christianity,Libertarian,Homosexual,Mx.,Hector Webb
2674,Male,Hungary,Islam,Libertarian,Bisexual,Mr.,Ashley George
2675,Female,Sao Tome and Principe,Buddhism,Libertarian,Bisexual,Mx.,Annette Anderson
2676,Male,Saint Helena,Christianity,Conservative,Bisexual,Mx.,Robert Perez
2677,Male,Malta,Islam,Libertarian,Bisexual,Mr.,Sabrina Powell
2678,Female,Liechtenstein,Buddhism,Liberal,Bisexual,Mr.,Christian Rangel
2679,Female,Colombia,Christianity,Liberal,Bisexual,Ind.,Keith Ingram
2680,Female,Pakistan,Christianity,Libertarian,Homosexual,Mrs.,Jessica Wall
2681,Female,French Polynesia,Hinduism,Libertarian,Homosexual,Ms.,Jill Johnson
2682,Male,United States Virgin Islands,Hinduism,Conservative,Homosexual,Ind.,Kevin Hale
2683,Female,Swaziland,Islam,Conservative,Homosexual,Ms.,Patrick Hall
2684,Female,French Southern Territories,Christianity,Libertarian,Bisexual,Mr.,Laura Mclaughlin
2685,Female,Guatemala,Hinduism,Liberal,Homosexual,Ms.,Kelly Wood
2686,Female,Equatorial Guinea,Buddhism,Liberal,Heterosexual,Mr.,Courtney Lawrence
2687,Male,Cyprus,Islam,Conservative,Heterosexual,Mr.,Richard Martinez
2688,Male,Dominica,Islam,Conservative,Heterosexual,Mx.,Brian Morgan
2689,Female,Tajikistan,Hinduism,Conservative,Heterosexual,Mr.,Marcia Graham
2690,Male,Nigeria,Buddhism,Conservative,Homosexual,Mr.,Lori Hill
2691,Male,Sao Tome and Principe,Islam,Liberal,Homosexual,Mr.,Charles Torres
2692,Female,Sri Lanka,Christianity,Conservative,Bisexual,Mr.,Paul Ellis
2693,Male,Christmas Island,Christianity,Conservative,Bisexual,Mr.,Gwendolyn Kelly
2694,Male,Albania,Christianity,Liberal,Bisexual,Mrs.,Jeffrey Huynh
2695,Female,Chad,Christianity,Conservative,Heterosexual,Mr.,William Garcia
2696,Female,Solomon Islands,Christianity,Conservative,Heterosexual,Mx.,Andrew Hernandez
2697,Female,Jersey,Hinduism,Conservative,Heterosexual,Mx.,Todd Martin
2698,Male,Ghana,Islam,Libertarian,Homosexual,Mr.,Michael Henry
2699,Female,Bangladesh,Buddhism,Libertarian,Bisexual,Dr.,Benjamin Hayes
2700,Female,United States Minor Outlying Islands,Hinduism,Libertarian,Homosexual,Mr.,Lindsey Dalton
2701,Female,Nigeria,Buddhism,Liberal,Homosexual,Ind.,Robert Nelson
2702,Female,South Africa,Islam,Libertarian,Homosexual,Misc.,Shannon Simmons
2703,Male,El Salvador,Islam,Liberal,Homosexual,Mx.,James Jackson
2704,Female,Zimbabwe,Hinduism,Conservative,Bisexual,Mr.,Lindsey Bartlett
2705,Male,Marshall Islands,Buddhism,Liberal,Heterosexual,Mx.,Ricardo Kane
2706,Female,Ukraine,Islam,Conservative,Heterosexual,Mr.,Micheal Poole
2707,Male,Dominica,Hinduism,Liberal,Bisexual,Mrs.,Brittany Wang
2708,Male,Angola,Christianity,Libertarian,Heterosexual,Mrs.,Justin Harris
2709,Female,Solomon Islands,Islam,Libertarian,Heterosexual,Mr.,Natasha Harding
2710,Female,Gambia,Christianity,Conservative,Homosexual,Mr.,Kathleen Gray
2711,Male,Wallis and Futuna,Islam,Conservative,Homosexual,Mr.,David Garcia
2712,Male,Cape Verde,Christianity,Liberal,Homosexual,Mx.,Mr. Charles Tran Jr.
2713,Male,Sierra Leone,Hinduism,Liberal,Homosexual,Dr.,Dana Patrick
2714,Female,Pitcairn Islands,Hinduism,Liberal,Homosexual,Mx.,Ashley Burnett
2715,Female,Bermuda,Buddhism,Conservative,Bisexual,Mrs.,Linda Parker
2716,Female,Malaysia,Christianity,Conservative,Homosexual,Miss,Elizabeth Rodriguez
2717,Male,Bangladesh,Christianity,Liberal,Homosexual,Mr.,Terry Tucker
2718,Male,Australia,Islam,Liberal,Bisexual,Mx.,Melinda Mckenzie DDS
2719,Male,Cameroon,Islam,Conservative,Bisexual,Mx.,Ann Duran
2720,Female,Netherlands,Buddhism,Conservative,Heterosexual,Mx.,Matthew Bridges
2721,Male,United States of America,Hinduism,Conservative,Heterosexual,Mr.,David Reynolds
2722,Male,Comoros,Christianity,Libertarian,Homosexual,Mr.,Stephen Davis
2723,Male,Romania,Islam,Conservative,Bisexual,Mrs.,Anna Johnson
2724,Male,Algeria,Hinduism,Liberal,Heterosexual,Mrs.,Cynthia Morrison
2725,Female,Kuwait,Christianity,Conservative,Heterosexual,Dr.,Mrs. Samantha Mitchell DVM
2726,Female,Sao Tome and Principe,Islam,Libertarian,Bisexual,Misc.,Lisa Wang
2727,Female,Antarctica (the territory South of 60 deg S),Christianity,Liberal,Homosexual,Mrs.,Jonathan Moore
2728,Male,Tanzania,Christianity,Conservative,Homosexual,Mrs.,Mary Gordon
2729,Female,Maldives,Hinduism,Libertarian,Bisexual,Mr.,David Moran
2730,Male,Colombia,Buddhism,Liberal,Homosexual,Mr.,Lisa Cardenas
2731,Female,Guernsey,Hinduism,Conservative,Heterosexual,Mx.,Timothy Underwood
2732,Female,Eritrea,Christianity,Libertarian,Bisexual,Mx.,Walter Hall
2733,Female,Angola,Islam,Libertarian,Heterosexual,Mr.,Jason Thompson
2734,Male,Sudan,Buddhism,Libertarian,Homosexual,Ms.,Jennifer Garcia
2735,Female,Brazil,Buddhism,Conservative,Heterosexual,Mx.,Andre Rice
2736,Male,Aruba,Christianity,Liberal,Heterosexual,Mr.,Renee Mueller
2737,Male,Costa Rica,Buddhism,Liberal,Heterosexual,Mrs.,Rebecca Molina
2738,Female,Chile,Christianity,Conservative,Heterosexual,Mx.,Chris Bennett DDS
2739,Female,Equatorial Guinea,Buddhism,Conservative,Homosexual,Dr.,Benjamin Mitchell
2740,Female,Comoros,Islam,Libertarian,Homosexual,Mx.,Carrie Fields
2741,Female,Puerto Rico,Hinduism,Liberal,Homosexual,Mrs.,Darrell Orozco
2742,Male,Antigua and Barbuda,Islam,Conservative,Heterosexual,Mx.,Alicia Kim
2743,Male,French Guiana,Buddhism,Conservative,Heterosexual,Mx.,Sarah Brock
2744,Male,Malta,Buddhism,Liberal,Homosexual,Mr.,Robert Shields
2745,Female,Guinea,Christianity,Conservative,Bisexual,Mrs.,Sarah Quinn
2746,Male,India,Christianity,Conservative,Homosexual,Mr.,Jeremy Boyle
2747,Male,Bulgaria,Hinduism,Libertarian,Heterosexual,Mr.,Lori Jackson
2748,Male,Syrian Arab Republic,Islam,Libertarian,Heterosexual,Dr.,Joseph Brady
2749,Female,Slovenia,Hinduism,Liberal,Homosexual,Mr.,Emily Barton
2750,Female,British Virgin Islands,Buddhism,Liberal,Homosexual,Mx.,Kara Hill
2751,Female,Burkina Faso,Islam,Liberal,Heterosexual,Ind.,Matthew Smith
2752,Male,United States Virgin Islands,Hinduism,Liberal,Bisexual,Mrs.,Thomas Jones
2753,Male,Liberia,Islam,Liberal,Homosexual,Mr.,Karen Mason
2754,Male,North Macedonia,Christianity,Conservative,Bisexual,Mr.,April Garza
2755,Male,Oman,Islam,Liberal,Bisexual,Mr.,Madison Phillips
2756,Male,Venezuela,Buddhism,Liberal,Bisexual,Mr.,Troy Buckley
2757,Male,Pakistan,Islam,Liberal,Heterosexual,Mx.,Haley Richardson
2758,Female,Palestinian Territory,Islam,Libertarian,Heterosexual,Mr.,Stephen Smith
2759,Male,Lithuania,Hinduism,Conservative,Bisexual,Mx.,Destiny Avila
2760,Male,Antigua and Barbuda,Islam,Libertarian,Homosexual,Dr.,Sandra Hamilton
2761,Male,Austria,Buddhism,Conservative,Bisexual,Mr.,Arthur Kirk
2762,Male,Turkey,Buddhism,Conservative,Homosexual,Dr.,Gina Cole
2763,Male,Ecuador,Islam,Libertarian,Bisexual,Mrs.,Michelle Davis
2764,Male,Cook Islands,Buddhism,Conservative,Homosexual,Mrs.,Ian Martinez
2765,Male,Oman,Islam,Libertarian,Heterosexual,Misc.,Anthony Nielsen
2766,Female,Libyan Arab Jamahiriya,Hinduism,Conservative,Bisexual,Mx.,Fernando Phelps
2767,Female,Cape Verde,Christianity,Libertarian,Bisexual,Misc.,Gabriel Carter
2768,Male,Montenegro,Christianity,Conservative,Bisexual,Mrs.,Anthony Garrison
2769,Female,Liechtenstein,Buddhism,Conservative,Homosexual,Mr.,Alyssa Carpenter
2770,Female,Faroe Islands,Christianity,Liberal,Heterosexual,Dr.,Marc Tucker
2771,Female,Turks and Caicos Islands,Islam,Libertarian,Homosexual,Ind.,Tyler Jimenez
2772,Female,Anguilla,Christianity,Conservative,Bisexual,Misc.,Stephanie Buck
2773,Female,Zambia,Christianity,Conservative,Bisexual,Mx.,Laura Johnson
2774,Female,Libyan Arab Jamahiriya,Hinduism,Conservative,Homosexual,Mx.,Alyssa Munoz
2775,Male,Anguilla,Hinduism,Libertarian,Heterosexual,Mr.,Anna Reed
2776,Female,South Georgia and the South Sandwich Islands,Hinduism,Liberal,Heterosexual,Mx.,Morgan Stephens
2777,Male,United States Minor Outlying Islands,Hinduism,Libertarian,Homosexual,Mrs.,Joseph Blair
2778,Male,United States Minor Outlying Islands,Christianity,Libertarian,Homosexual,Mx.,Lisa Wood
2779,Female,British Indian Ocean Territory (Chagos Archipelago),Hinduism,Libertarian,Heterosexual,Mx.,Michael Ruiz
2780,Male,Spain,Buddhism,Conservative,Bisexual,Dr.,Mary Thompson
2781,Male,San Marino,Buddhism,Libertarian,Heterosexual,Mr.,Kimberly Burch
2782,Male,Kuwait,Hinduism,Libertarian,Heterosexual,Mx.,Jeffrey Jordan
2783,Female,Christmas Island,Hinduism,Conservative,Homosexual,Mx.,Cassandra Ramirez
2784,Male,Greece,Hinduism,Libertarian,Homosexual,Mrs.,Nicholas Collins
2785,Female,Uzbekistan,Christianity,Liberal,Heterosexual,Dr.,Alexis Hancock
2786,Female,Sao Tome and Principe,Islam,Liberal,Heterosexual,Mx.,Courtney Phillips
2787,Female,Serbia,Hinduism,Conservative,Heterosexual,Dr.,Adriana Chan
2788,Female,Cambodia,Christianity,Libertarian,Heterosexual,Mr.,Eric Smith
2789,Female,Guam,Christianity,Liberal,Bisexual,Mr.,William Duncan
2790,Female,Cyprus,Buddhism,Libertarian,Homosexual,Mx.,Nicholas Kelly
2791,Female,Guinea,Christianity,Liberal,Heterosexual,Mr.,Kimberly Rodriguez
2792,Male,Western Sahara,Hinduism,Conservative,Homosexual,Mr.,Heather Thomas
2793,Male,Cote d'Ivoire,Buddhism,Liberal,Homosexual,Mr.,Amanda Howell
2794,Male,Bouvet Island (Bouvetoya),Buddhism,Conservative,Heterosexual,Mr.,Misty Carter
2795,Male,Palestinian Territory,Hinduism,Conservative,Heterosexual,Mrs.,Edward Hudson
2796,Female,Qatar,Islam,Libertarian,Bisexual,Mr.,Adam Fletcher
2797,Male,Taiwan,Christianity,Libertarian,Homosexual,Mr.,Katherine Avery
2798,Female,Tuvalu,Hinduism,Liberal,Homosexual,Mrs.,Amy Sellers
2799,Male,Haiti,Islam,Libertarian,Heterosexual,Miss,Vanessa Ramos
2800,Male,Sierra Leone,Christianity,Libertarian,Heterosexual,Ms.,Dr. Jennifer Carlson DVM
2801,Female,Russian Federation,Islam,Liberal,Bisexual,Mr.,Shawn James
2802,Female,Kuwait,Islam,Conservative,Homosexual,Mr.,Amanda Baker
2803,Male,Gibraltar,Buddhism,Liberal,Bisexual,Mrs.,Amanda Stone
