,AADHAAR,PASSPORT,DRIVERLICENSE,VOTERID,SSN,UID,PAN,VID,RATION_CARD_NUMBER
1964,483917425122,591307,VG214910bc,639175300130,164-41-5767,410731321,xizHP509338,5129935352,2182688
1965,965411768341,778105,hz327603lR,333992367471,375-99-5161,217802950,ivedM676168,6867732314,4597826
1966,211871649391,606148,Hv884791pR,344219075432,683-76-9934,575093685,agQls902776,3632456225,2916037
1967,544569895636,846856,eK806086yg,765000025761,005-09-5290,380863469,EsqfA244132,7883392064,5228763
1968,846053858383,946452,kD825587Mp,335427965115,501-15-9141,558675966,qrYHr704131,2746331273,4471892
1969,157129414560,747083,Zt322772Oa,808745424707,766-19-7059,534818900,vqZyU631866,3755777488,9553513
1970,762725273432,539761,mU500872wL,478949455066,883-20-8284,334773996,AXZkn241851,8655482707,4995070
1971,956391753296,425007,Ch491588OG,809272604074,267-61-8324,982456617,LzkCx177709,9306154748,1080827
1972,277366538633,283097,Ua814130JP,961280404987,892-20-3489,768260415,mbCLT560993,2656638866,3839554
1973,298884115103,842115,AE429359ta,634139341505,233-38-3026,521183880,hXYbw882319,5101254338,5528125
1974,491752703185,944007,He691370Nr,720963197559,883-14-2827,475025000,MzHTx366119,8613665128,6010038
1975,817162962015,976220,im864310Pn,401706926424,212-46-1507,154529203,XXMyz093629,3371843295,8373352
1976,329055256327,135065,He671167RC,862073812970,323-19-6031,773935362,GCDph077231,8960078754,7832965
1977,185931864012,260723,ZH496776vc,751377498893,644-46-6228,891941596,WHCAh644831,4999130637,7505804
1978,863528487730,528887,QZ007148jM,811506444736,605-01-3519,508900300,ciKQq690514,4566109765,5964257
1979,596991012054,328304,RJ945743OA,323289117695,240-22-8362,526684195,YVcEk711717,2046660330,8818239
1980,664732562765,228643,xZ303263Zk,502124939025,560-55-6399,911000671,fILFW148638,1249334973,6192578
1981,591985121656,858125,tl076632Qs,142231822740,318-49-9473,594021854,BnBfk539298,2070609417,9632292
1982,989077652394,939547,rE097120yZ,202792739042,866-30-7292,266802691,ltdLJ357616,4365844045,5154391
1983,675210604820,149915,jT657234Gm,115484242924,733-92-9330,779249358,poivT117532,3557494050,8023527
1984,566449638037,983344,xi561855NP,604951103997,192-57-8217,656054362,BMbBG879467,3815706092,1601204
1985,555559421835,337574,vL602698Ir,177458986498,342-78-4132,918451490,xqKoe347536,7247401108,2590693
1986,113824863219,644228,Jg639866kO,531680098559,309-96-8515,472728307,yqNnL720260,2437608179,9802033
1987,260013078921,155497,cQ402352xg,952125208499,051-26-9057,100503410,XJXuF493343,3949447601,3081977
1988,949751209302,300253,af584656UC,176335524760,162-67-6686,774526494,aWyta220013,9649155095,8777668
1989,277631743785,622183,fV373277Sq,138083098275,795-55-9422,262836743,VGtiv678728,6530456921,4150174
1990,233741926627,128245,dr745938vN,180548958387,748-02-0886,628651910,gDKfo749015,1726018892,1530327
1991,623779854441,415189,sB912666dl,391993324644,248-53-7311,305181295,grZbF838442,2968735197,7447021
1992,435202245145,305087,xw930491QS,266531459487,175-89-3416,443147099,jgubr014540,9489817604,5592533
1993,477225650750,840910,ON674029fK,404439008456,896-16-6771,503484258,wIgYR235400,9447319810,4620545
1994,921045894524,237594,Hs504480nu,598572622414,448-36-2264,930523220,kOZQR580932,4544094290,4621252
1995,528552264171,550170,Ek438962KW,974731178185,202-03-7627,616723929,BORMy558984,8635350742,3347068
1996,865614900721,720052,ZW114100mz,374998026824,230-52-1205,243461128,ARlyL333283,2260069290,9266884
1997,924411358266,544915,Pk859027ck,800571447018,772-14-2684,820157340,kmsuI149400,3193856444,6528923
1998,598450114333,437641,gJ870296pT,325470219241,008-82-3107,686699384,AffXQ978015,7877399006,6774253
1999,954604819936,755514,UF345925Db,217367159620,438-50-5420,843208347,BcMcW725731,8923487355,6711241
2000,694929989520,221898,Rz689181rH,966414872046,621-07-8655,583802321,azHoZ551308,3259482302,3143874
2001,712179174608,833709,zJ624607nY,382739690985,574-76-0636,805884174,XrbdK913129,7026008612,8362044
2002,853732683982,902864,BC186975AJ,169703972362,127-33-0382,638793109,JpsSH337372,2715829571,3952241
2003,399421761186,330701,Ka616601jY,702560392756,130-56-0899,814165368,oEyfL284943,3696157847,5507923
2004,405628305804,520167,Eo983799DB,343344115988,194-17-2725,641471937,orgfu250335,3842706963,1080868
2005,789322480018,412989,mx970939Ci,456243157582,522-71-1559,849948332,VLvoK016325,6042831264,1482105
2006,288370154962,542296,KY989502ZX,747929530778,224-02-7649,427339723,oLAIq306050,1806055464,8694363
2007,984898439224,600094,RE791571YU,700248448275,836-74-2771,982263506,ktKiB974863,1897601261,1754381
2008,306284800943,870067,Pj248200JN,180998045813,848-94-0040,923993841,wIzaw114543,7197285332,7150636
2009,139775653695,588556,Gc905270GW,720175094157,279-81-8351,293261628,GQCgQ484397,2785136814,1272905
2010,690510012321,515535,vx765163uS,618137145375,491-07-5530,350066614,jUyEO414607,1619956219,5556001
2011,597403036216,925887,Dg038815lW,575350310185,866-45-2798,182780879,AxaUu873280,3713096589,9057596
2012,451918604836,958362,zL057663xH,766249748144,655-35-6076,809002708,SJAOs335039,4981739888,3531246
2013,318443855308,486286,gC822243BM,569191016128,747-47-0948,950974133,WgYne316508,1067339435,8042886
2014,995882385857,680384,UU755377Ha,385096926560,557-11-0197,484012038,StmUG649485,7402237446,5653556
2015,488641232876,143099,zs697694Bf,980484767291,150-10-8153,731216986,Nsrmf694058,6660365439,3212931
2016,533605195086,911585,dX122045Kn,295592408397,084-93-7532,852566166,eEyEP299779,4676271346,9686792
2017,550030046975,186044,hp881593Ap,639942463115,674-47-9476,812142764,RNlCV459785,2457532719,8941969
2018,104632906353,806184,Lg263591mr,125480955756,688-15-1544,542772645,FXigr711900,7071831370,9313105
2019,713989507886,889127,yh565621aG,854222447353,005-60-4233,868647665,XcCoP771566,8256867245,2720596
2020,174643758721,982713,Yl765688Ea,595922282336,762-75-7388,908391265,AGWyc034043,8423821327,2130152
2021,649160091165,738331,sC533729OQ,931517780738,556-33-3019,181102262,dJQqI796128,5296215385,8234401
2022,263953108569,117617,Le133222hc,690742554071,370-43-9578,611542590,ZUvKe067928,9036110512,6804102
2023,421662528891,767242,aH730484in,443751264679,685-24-4097,609915748,qKMik589695,5108878565,2047948
2024,393534671813,753097,MB390091mq,119840190342,591-09-0278,638984485,DkXWo316291,9833983187,4795076
2025,780321476600,788484,gS618134sc,658320968504,515-05-5151,385537474,CTnlj726934,2957006199,9845091
2026,753472794929,174952,Mn123301yP,362160856906,586-08-9171,313866704,tuwVK724635,9780628765,1127516
2027,666247451220,103614,Sj526246UZ,988707988656,522-24-2090,263648797,jyXUz099142,7696806320,4008945
2028,654940515825,647421,af342329va,124530123106,348-03-5271,380680435,zXgTr971357,5300192277,8805727
2029,258986328605,631199,LA837973Uo,129206790891,146-95-0164,445016546,PCioD257704,3413294649,2400541
2030,221160123950,182301,Ah617472Ey,466317720522,681-01-9178,700878125,uHKzc278399,3621327504,7467912
2031,754650686649,152965,ZL177087Ey,531206164969,837-18-2404,708380204,JPfIX978942,4938119281,9787936
2032,414599900134,568668,OJ956910lr,191962164020,486-94-2850,606592255,HMNZS975381,1320975062,5953317
2033,117045526413,681313,RG154000fs,237825563415,763-85-2843,801379141,uHhcl177394,5057650695,9101294
2034,969281547291,335828,wm999822Ez,881864942533,667-35-2357,609927838,svTRZ234293,9451759527,5082766
2035,889773735329,414737,ky757983mG,239142673654,622-12-6005,164770692,itYte462379,2972319225,4685862
2036,282691496199,403205,GI338203KR,138474098896,419-32-8031,144819752,ymYrH139992,2869842431,4348826
2037,497376691621,576544,pr504869Uc,947200203369,527-50-9958,693543475,WyESv350197,7288762731,9275589
2038,523446035135,199858,bQ311872vk,343883952110,787-14-3321,665667644,ZXaXM155690,3507073893,8734518
2039,572785267135,393435,cq038722Vc,426279143864,862-99-5273,363705518,FfMJx607927,8356497712,3587840
2040,344816271733,476465,dV367284LL,722789080067,753-18-2381,893928387,erZAq174446,7623095301,4613483
2041,863764152755,453695,sy814058Bn,673994733964,659-47-5876,857032424,cPjOd761301,8067615397,7128690
2042,537534883046,880916,Ha551823Hi,199649424663,043-08-9859,150835084,qYveQ602482,8944292124,7565418
2043,554021209266,288170,Er530927uR,411413830065,203-95-7489,162110289,eyaxz093977,2351230426,2240846
2044,938808767553,607335,ny636472mg,859625911149,658-43-0463,742468076,WvmuE680085,6467893169,8209088
2045,602773350112,854582,UM090786Qa,673365019072,218-50-8758,916598672,ydDzX075020,1078648609,1937705
2046,688534830221,289681,MJ658683CB,458756312007,162-25-6582,118778227,PvUWG162623,1729219492,8457336
2047,472421595877,142247,wf645957HO,984666593499,524-09-5283,451870747,DxMaV510379,7764012470,4364556
2048,346026316671,729987,Ra330792jM,312970006499,446-92-7105,105752931,mkdlW509833,3492802900,4290758
2049,366314305469,294326,RL750738cO,976021136223,813-05-8416,709693727,drHHp865862,1948011871,1041003
2050,906171011503,629520,Wv011230ZM,872456158846,410-28-1440,661867462,zGueX994378,9973097827,4674800
2051,721751588138,298893,NM097583WW,490425787216,283-90-6312,376363759,NkhnB155988,6308592091,8322249
2052,952929016877,878130,LA601060Vq,434501423442,027-15-5610,685765196,pobKB263279,9006416107,3309288
2053,318060222802,649908,np070968xv,115587383429,160-77-8680,732444969,UMKre821471,7973961917,5973220
2054,988852395950,576519,kQ654269Lu,194469926610,551-47-0896,525300597,kVoWq953591,9222719259,8075739
2055,215154485847,295254,ni252233hV,858669107677,476-86-7163,507643050,sjLvq207660,6019881491,6327091
2056,235065625189,847915,ND564294Fe,598729691702,632-17-2446,704834806,yIcTy004435,3799971257,2139957
2057,960312549627,814712,io250179sr,994029112121,577-59-6998,949839953,QnriY142405,2473676496,2948672
2058,661531435641,278718,JZ463543kY,528443776506,145-61-9707,694511162,aNyLw154781,4186372663,6120606
2059,723973334568,853824,rT418692yA,192685521920,581-78-3190,546195500,luOwh172922,2812966543,1593593
2060,359113059955,946284,yS529818Hf,535729377587,697-41-9367,275584847,WQurz289176,3115309337,1797397
2061,396382267415,206866,jl372183Ni,401390488891,196-77-9297,905764903,mNXEO488834,6536345830,8157774
2062,214749929003,654549,eF539692NB,117750221102,538-57-9117,909471348,DnwGA512242,9841894068,8363071
2063,113625104867,826113,Hb684720GZ,479228674021,753-05-4519,464325611,uQbkG809307,1722992093,5298878
2064,871476351752,911192,tx296260Rn,652227391173,453-54-2982,955256352,hhgLO477096,1876302192,9144746
2065,962525724536,259166,Bx865594lR,191256842010,890-61-3980,792294065,nTDXn902178,4003206001,8575769
2066,866991756858,836579,rg907721Dj,553564600614,399-57-1945,791685227,mWbdT206504,6265423033,1947734
2067,519787430901,382643,cY751752sB,510760604883,856-54-2556,428084064,BRJzh084335,3054553747,2191812
2068,467805692906,435019,XP461350la,947812136917,521-66-9321,604288585,reshs219142,8005474275,7033008
2069,184960015578,881761,rM864828UN,209821466502,034-04-2467,929715949,ZknxA224935,3706613833,4052974
2070,176655033526,607745,la562434oW,475601690707,406-30-9920,410973512,TQNEW327651,5370024689,1263950
2071,727859728730,139586,Zi388429Hr,842956734414,677-90-3175,177458202,TPDNI680938,2911360494,9110624
2072,575992906158,818660,td464396tj,358788778295,159-51-4787,529679083,UZdKm811975,9549121589,5339847
2073,705527584827,466558,rJ269105kv,273181118645,050-02-4163,568242495,DFAwy299120,1517266728,8069439
2074,673100458463,161822,NW008564pW,434261449889,673-24-8290,899608879,XjkQI060180,9958060387,2096889
2075,932058972608,165901,Da689175ql,774765726439,020-13-6349,409584534,kDWbk382898,9509065766,6839664
2076,894692325109,292166,Ur372471HT,506171757611,288-26-0566,607066651,QMsCn351348,5114984384,8105753
2077,723532691672,353376,UJ745531Sy,254510930054,390-24-8971,659846171,duphF251650,8935055969,6042473
2078,501496210812,491401,xt447156Qh,704529357892,264-73-4774,954843025,VtkqZ634422,1080946301,4660532
2079,679774116330,107584,Ru469066Hg,922850406866,355-58-3998,450152269,MmauU273903,9499491281,8691855
2080,453078060301,274314,Cj125336lw,136757191013,016-02-0078,813864081,rNakS384652,5643006631,2367607
2081,192560602007,267776,Bw377922ke,918105540394,297-36-5697,668527426,BFGQr932094,5633193119,7217478
2082,816242536294,503819,ob996754wk,301457032566,806-06-2950,391185431,karjn482947,4042052867,6003004
2083,509354089908,589273,oG615137wm,746522496531,697-90-4320,216824601,yiBIn527815,6771670463,5855846
2084,382544229539,169434,pd450557gh,853591018624,581-94-1489,344803761,wVPbB356172,1025960895,2013500
2085,634524524843,265266,vN445228Hm,717487443357,061-51-7432,413655019,yYTSB052266,8860494304,1021123
2086,314725339707,274064,HN829282BP,773127115970,752-60-8399,122714261,IJRmE831269,8851140579,5283133
2087,398271762808,915538,MY602684KS,510266104007,088-85-4718,491282402,rsWEx785999,5715875004,4194969
2088,193789862598,780936,Zw711015jB,111795397271,108-28-8220,143244797,CKRua456856,8848082291,4807348
2089,183821324278,659112,iG981037Bg,894484513836,571-96-7870,563077659,DJaSD277425,2828002456,7514697
2090,252017022766,422963,Ar837582Yd,257302227049,557-39-2231,152646419,eoyPb563382,3897267356,5494102
2091,588839031268,960195,lI560784Jn,339197422993,518-95-4887,913007761,Qildg033807,2916412339,9373177
2092,292309095702,812969,cJ370378fS,883839181913,123-79-9656,173371694,BMKYW454057,3646553993,8892732
2093,223778149451,637715,Vx039023Bg,459968301401,190-19-4601,673641938,HeTMJ095013,2476920812,3529363
2094,727487110535,180454,Ha638730xk,654649539913,096-47-9173,237507726,ISVZB652764,6743994560,3162999
2095,605459191316,610761,uk555623ML,307472829881,168-34-8143,502869919,iNIxu256524,7160512477,1091382
2096,220441811949,331451,UA748977EI,168226354149,609-87-8128,749434836,kCngz224727,1211306299,9933312
2097,429736688677,251169,Gj656864on,966551473837,226-98-5692,806489381,PrDbE939692,2118309076,1519366
2098,107739054335,919960,cg038962YX,440495454840,135-59-1274,659433604,RlHLL257563,9951908420,7024293
2099,791794548020,450437,FB920315vJ,647696884987,738-10-6974,286276444,OmFJX465161,9468554205,5381797
2100,822548524573,702683,Wj332922nK,718983886341,211-64-6022,799033593,GRRHF070710,7293791163,5121216
2101,475099864218,232145,IM934038wY,566841423148,564-70-1359,511492851,cuSnu703039,2879477964,1934166
2102,970177209458,657038,eS643342Co,150676399824,475-48-3927,781504979,fiKBf083222,9185003743,8725331
2103,544752012966,807232,yu434065qs,229059095159,380-75-2528,497017794,WseKT409281,5854123209,9448527
2104,914381616585,613510,pW904184Qd,542607774693,610-13-4186,724575621,DRLWh326054,8537691871,8770409
2105,936825916761,795772,Ss258961xF,997963461786,538-96-6808,621256445,wxfnQ920045,7255020336,8013702
2106,342714643264,499062,VU822087QV,371067187223,717-80-5479,895688154,CURVc343633,1600337847,5383154
2107,562182861697,375461,qz230454mK,730725581103,667-79-3192,520554550,bzbXN691358,8879921329,3457860
2108,368925754996,630250,aK417965Di,276539119930,357-30-4793,790821751,tSiDM196801,8343505135,6275310
2109,652047620560,312562,Sh896741yQ,607538024320,341-37-1071,172423841,WmpCT340068,4265845965,9752847
2110,628326581910,174546,eD318668Lk,766778462815,584-68-3140,285716511,DxFGI708350,8471376083,3954564
2111,419288190320,240417,BX439581jO,360524566473,385-60-4662,529199616,rciSM506372,6762256178,2192446
2112,374030123767,804330,JR996572Mn,990874443636,107-16-6266,595626521,CiThP463054,4098495295,5174032
2113,104213328075,650538,zQ340273bh,200237312900,808-75-5373,812581823,OsEXg825955,2908325685,1707832
2114,193310783593,736614,fe320394Nv,826853133790,502-84-6912,602197888,WzJCY384803,9411344690,9622624
2115,482803382846,259353,iU589944TX,634073398572,252-69-7046,116507107,JEoWW904220,3538365225,5826711
2116,348745848179,926896,dX607249IZ,231540639478,475-91-8480,817425803,kNEQR934154,5959927818,3603439
2117,467443979536,278457,ef030204uz,396604869607,660-60-9337,664366576,DJwYt412737,1377783154,8227887
2118,560336520269,486818,tu091731VY,441250104510,465-22-0526,513813474,gFxmr161591,9744020286,7368524
2119,695922202097,325507,HQ760031lD,689819397129,329-39-3705,681274076,Hbqex583740,2580163456,9874258
2120,945802130667,464066,hH861509Br,731786716096,758-19-4850,839406928,FYLpY077299,6044565596,7574909
2121,157510208157,693642,DW617220XQ,583429554520,209-36-6363,285249309,NQMKR682728,6456864675,8216601
2122,927516900308,304248,tP958914Qo,931531170227,858-77-5434,406864470,naabp936872,4542060548,3732199
2123,804255719805,413587,kT915890sx,180300099581,162-30-0856,742743486,uNDOK210528,1995303050,7935017
2124,197000780047,835044,Qn427433TW,658446289457,294-31-4799,778767237,gddzA171937,7878498809,1057311
2125,468068018374,839166,FE693094gU,503211052375,477-38-3781,715430359,ZeoJc572739,8982794580,1923931
2126,356481117158,410397,ag687124Ie,586351357131,130-94-0696,365712992,LNaZG497658,9913847898,2006988
2127,338159875949,194283,MD416315oZ,795252543372,821-84-6545,492691481,iLhTG430276,7349666194,6931399
2128,768991171959,522001,Ub078161NI,327982899955,591-95-3448,667894370,mVyBT736414,4509575452,7939765
2129,319894097300,648095,dD997864jB,250099980150,386-51-7921,162528394,bAEWh564927,6267346190,5122100
2130,831143975443,934459,vC129900as,419984201681,558-35-3011,311627039,fLBAc478100,6327111266,8266343
2131,844135668166,656496,Ic402027Kg,715910571705,209-66-8425,124600698,Xnerl460352,1328598583,3608924
2132,759883462006,539264,Mp802110UR,544998559973,854-94-6044,994136903,nZhqO355042,1736950535,1581963
2133,203324070520,989947,yR369210FI,798075191664,339-69-9185,725571942,TrjaD408675,9945149832,3938073
2134,334937040333,148750,Ed244344Qh,526173230741,671-83-2248,237829226,nJgHv186485,4775871606,3618739
